Date de début;Date de fin;Organisme;code zas;Zas;code site;nom site;type d'implantation;Polluant;type d'influence;Réglementaire;type d'évaluation;type de valeur;valeur;valeur brute;unité de mesure;taux de saisie;couverture temporelle;couverture de données;code qualité;validité;Latitude;Longitude
2013/01/13 00:00:00;2013/01/13 23:59:59;AIR PAYS DE LA LOIRE;FR23A01;PAYS DE LA LOIRE-NANTES;FR23140;VICTOR HUGO;Urbaine;CO;Trafic;Oui;mesures fixes;Moy. journalière;0.0;0.28525;mg-m3;100.0;100;100.0;R;1;47.204356;-1.552914
2013/01/14 00:00:00;2013/01/14 23:59:59;AIR PAYS DE LA LOIRE;FR23A01;PAYS DE LA LOIRE-NANTES;FR23140;VICTOR HUGO;Urbaine;CO;Trafic;Oui;mesures fixes;Moy. journalière;0.0;0.4012916667;mg-m3;100.0;100;100.0;R;1;47.204356;-1.552914
2013/01/15 00:00:00;2013/01/15 23:59:59;AIR PAYS DE LA LOIRE;FR23A01;PAYS DE LA LOIRE-NANTES;FR23140;VICTOR HUGO;Urbaine;CO;Trafic;Oui;mesures fixes;Moy. journalière;0.0;0.42175;mg-m3;100.0;100;100.0;R;1;47.204356;-1.552914
2013/01/16 00:00:00;2013/01/16 23:59:59;AIR PAYS DE LA LOIRE;FR23A01;PAYS DE LA LOIRE-NANTES;FR23140;VICTOR HUGO;Urbaine;CO;Trafic;Oui;mesures fixes;Moy. journalière;0.0;0.1959166667;mg-m3;100.0;100;100.0;R;1;47.204356;-1.552914
2013/01/17 00:00:00;2013/01/17 23:59:59;AIR PAYS DE LA LOIRE;FR23A01;PAYS DE LA LOIRE-NANTES;FR23140;VICTOR HUGO;Urbaine;CO;Trafic;Oui;mesures fixes;Moy. journalière;1.0;0.529;mg-m3;100.0;100;100.0;R;1;47.204356;-1.552914
2013/01/18 00:00:00;2013/01/18 23:59:59;AIR PAYS DE LA LOIRE;FR23A01;PAYS DE LA LOIRE-NANTES;FR23140;VICTOR HUGO;Urbaine;CO;Trafic;Oui;mesures fixes;Moy. journalière;0.0;0.4394166667;mg-m3;100.0;100;100.0;R;1;47.204356;-1.552914
2013/01/19 00:00:00;2013/01/19 23:59:59;AIR PAYS DE LA LOIRE;FR23A01;PAYS DE LA LOIRE-NANTES;FR23140;VICTOR HUGO;Urbaine;CO;Trafic;Oui;mesures fixes;Moy. journalière;0.0;0.2946666667;mg-m3;100.0;100;100.0;R;1;47.204356;-1.552914
2013/01/20 00:00:00;2013/01/20 23:59:59;AIR PAYS DE LA LOIRE;FR23A01;PAYS DE LA LOIRE-NANTES;FR23140;VICTOR HUGO;Urbaine;CO;Trafic;Oui;mesures fixes;Moy. journalière;0.0;0.357875;mg-m3;100.0;100;100.0;R;1;47.204356;-1.552914
2013/01/21 00:00:00;2013/01/21 23:59:59;AIR PAYS DE LA LOIRE;FR23A01;PAYS DE LA LOIRE-NANTES;FR23140;VICTOR HUGO;Urbaine;CO;Trafic;Oui;mesures fixes;Moy. journalière;0.0;0.3360833333;mg-m3;100.0;100;100.0;R;1;47.204356;-1.552914
2013/01/22 00:00:00;2013/01/22 23:59:59;AIR PAYS DE LA LOIRE;FR23A01;PAYS DE LA LOIRE-NANTES;FR23140;VICTOR HUGO;Urbaine;CO;Trafic;Oui;mesures fixes;Moy. journalière;0.0;0.2865416667;mg-m3;100.0;100;100.0;R;1;47.204356;-1.552914
2013/01/23 00:00:00;2013/01/23 23:59:59;AIR PAYS DE LA LOIRE;FR23A01;PAYS DE LA LOIRE-NANTES;FR23140;VICTOR HUGO;Urbaine;CO;Trafic;Oui;mesures fixes;Moy. journalière;0.0;0.4846666667;mg-m3;100.0;100;100.0;R;1;47.204356;-1.552914
2013/01/24 00:00:00;2013/01/24 23:59:59;AIR PAYS DE LA LOIRE;FR23A01;PAYS DE LA LOIRE-NANTES;FR23140;VICTOR HUGO;Urbaine;CO;Trafic;Oui;mesures fixes;Moy. journalière;0.0;0.1872222222;mg-m3;38.0;100;38.0;N;-1;47.204356;-1.552914
2013/01/25 00:00:00;2013/01/25 23:59:59;AIR PAYS DE LA LOIRE;FR23A01;PAYS DE LA LOIRE-NANTES;FR23140;VICTOR HUGO;Urbaine;CO;Trafic;Oui;mesures fixes;Moy. journalière;1.0;0.5290454545;mg-m3;92.0;100;92.0;A;1;47.204356;-1.552914
2013/01/26 00:00:00;2013/01/26 23:59:59;AIR PAYS DE LA LOIRE;FR23A01;PAYS DE LA LOIRE-NANTES;FR23140;VICTOR HUGO;Urbaine;CO;Trafic;Oui;mesures fixes;Moy. journalière;0.0;0.469375;mg-m3;100.0;100;100.0;R;1;47.204356;-1.552914
2013/01/27 00:00:00;2013/01/27 23:59:59;AIR PAYS DE LA LOIRE;FR23A01;PAYS DE LA LOIRE-NANTES;FR23140;VICTOR HUGO;Urbaine;CO;Trafic;Oui;mesures fixes;Moy. journalière;0.0;0.3181666667;mg-m3;100.0;100;100.0;R;1;47.204356;-1.552914
2013/01/28 00:00:00;2013/01/28 23:59:59;AIR PAYS DE LA LOIRE;FR23A01;PAYS DE LA LOIRE-NANTES;FR23140;VICTOR HUGO;Urbaine;CO;Trafic;Oui;mesures fixes;Moy. journalière;0.0;0.37225;mg-m3;100.0;100;100.0;R;1;47.204356;-1.552914
2013/01/29 00:00:00;2013/01/29 23:59:59;AIR PAYS DE LA LOIRE;FR23A01;PAYS DE LA LOIRE-NANTES;FR23140;VICTOR HUGO;Urbaine;CO;Trafic;Oui;mesures fixes;Moy. journalière;0.0;0.2678333333;mg-m3;100.0;100;100.0;R;1;47.204356;-1.552914
2013/01/30 00:00:00;2013/01/30 23:59:59;AIR PAYS DE LA LOIRE;FR23A01;PAYS DE LA LOIRE-NANTES;FR23140;VICTOR HUGO;Urbaine;CO;Trafic;Oui;mesures fixes;Moy. journalière;0.0;0.0;mg-m3;100.0;100;100.0;R;1;47.204356;-1.552914
2013/01/31 00:00:00;2013/01/31 23:59:59;AIR PAYS DE LA LOIRE;FR23A01;PAYS DE LA LOIRE-NANTES;FR23140;VICTOR HUGO;Urbaine;CO;Trafic;Oui;mesures fixes;Moy. journalière;0.0;0.0;mg-m3;100.0;100;100.0;R;1;47.204356;-1.552914
2013/02/01 00:00:00;2013/02/01 23:59:59;AIR PAYS DE LA LOIRE;FR23A01;PAYS DE LA LOIRE-NANTES;FR23140;VICTOR HUGO;Urbaine;CO;Trafic;Oui;mesures fixes;Moy. journalière;0.0;0.0108695652;mg-m3;96.0;100;96.0;R;1;47.204356;-1.552914
2013/02/02 00:00:00;2013/02/02 23:59:59;AIR PAYS DE LA LOIRE;FR23A01;PAYS DE LA LOIRE-NANTES;FR23140;VICTOR HUGO;Urbaine;CO;Trafic;Oui;mesures fixes;Moy. journalière;0.0;0.0;mg-m3;100.0;100;100.0;A;1;47.204356;-1.552914
2013/02/03 00:00:00;2013/02/03 23:59:59;AIR PAYS DE LA LOIRE;FR23A01;PAYS DE LA LOIRE-NANTES;FR23140;VICTOR HUGO;Urbaine;CO;Trafic;Oui;mesures fixes;Moy. journalière;0.0;0.0;mg-m3;100.0;100;100.0;A;1;47.204356;-1.552914
2013/02/04 00:00:00;2013/02/04 23:59:59;AIR PAYS DE LA LOIRE;FR23A01;PAYS DE LA LOIRE-NANTES;FR23140;VICTOR HUGO;Urbaine;CO;Trafic;Oui;mesures fixes;Moy. journalière;0.0;0.0;mg-m3;100.0;100;100.0;R;1;47.204356;-1.552914
2013/02/05 00:00:00;2013/02/05 23:59:59;AIR PAYS DE LA LOIRE;FR23A01;PAYS DE LA LOIRE-NANTES;FR23140;VICTOR HUGO;Urbaine;CO;Trafic;Oui;mesures fixes;Moy. journalière;0.0;0.0;mg-m3;96.0;100;96.0;A;1;47.204356;-1.552914
2013/02/06 00:00:00;2013/02/06 23:59:59;AIR PAYS DE LA LOIRE;FR23A01;PAYS DE LA LOIRE-NANTES;FR23140;VICTOR HUGO;Urbaine;CO;Trafic;Oui;mesures fixes;Moy. journalière;0.0;0.0;mg-m3;92.0;100;92.0;R;1;47.204356;-1.552914
2013/02/07 00:00:00;2013/02/07 23:59:59;AIR PAYS DE LA LOIRE;FR23A01;PAYS DE LA LOIRE-NANTES;FR23140;VICTOR HUGO;Urbaine;CO;Trafic;Oui;mesures fixes;Moy. journalière;0.0;0.0104166667;mg-m3;100.0;100;100.0;R;1;47.204356;-1.552914
2013/02/08 00:00:00;2013/02/08 23:59:59;AIR PAYS DE LA LOIRE;FR23A01;PAYS DE LA LOIRE-NANTES;FR23140;VICTOR HUGO;Urbaine;CO;Trafic;Oui;mesures fixes;Moy. journalière;0.0;0.0;mg-m3;100.0;100;100.0;R;1;47.204356;-1.552914
2013/02/09 00:00:00;2013/02/09 23:59:59;AIR PAYS DE LA LOIRE;FR23A01;PAYS DE LA LOIRE-NANTES;FR23140;VICTOR HUGO;Urbaine;CO;Trafic;Oui;mesures fixes;Moy. journalière;0.0;0.0;mg-m3;100.0;100;100.0;R;1;47.204356;-1.552914
2013/02/10 00:00:00;2013/02/10 23:59:59;AIR PAYS DE LA LOIRE;FR23A01;PAYS DE LA LOIRE-NANTES;FR23140;VICTOR HUGO;Urbaine;CO;Trafic;Oui;mesures fixes;Moy. journalière;0.0;0.0;mg-m3;100.0;100;100.0;R;1;47.204356;-1.552914
2013/02/11 00:00:00;2013/02/11 23:59:59;AIR PAYS DE LA LOIRE;FR23A01;PAYS DE LA LOIRE-NANTES;FR23140;VICTOR HUGO;Urbaine;CO;Trafic;Oui;mesures fixes;Moy. journalière;0.0;0.0625;mg-m3;100.0;100;100.0;R;1;47.204356;-1.552914
2013/02/12 00:00:00;2013/02/12 23:59:59;AIR PAYS DE LA LOIRE;FR23A01;PAYS DE LA LOIRE-NANTES;FR23140;VICTOR HUGO;Urbaine;CO;Trafic;Oui;mesures fixes;Moy. journalière;0.0;0.0208333333;mg-m3;100.0;100;100.0;R;1;47.204356;-1.552914
2013/02/13 00:00:00;2013/02/13 23:59:59;AIR PAYS DE LA LOIRE;FR23A01;PAYS DE LA LOIRE-NANTES;FR23140;VICTOR HUGO;Urbaine;CO;Trafic;Oui;mesures fixes;Moy. journalière;0.0;0.0;mg-m3;100.0;100;100.0;R;1;47.204356;-1.552914
2013/02/14 00:00:00;2013/02/14 23:59:59;AIR PAYS DE LA LOIRE;FR23A01;PAYS DE LA LOIRE-NANTES;FR23140;VICTOR HUGO;Urbaine;CO;Trafic;Oui;mesures fixes;Moy. journalière;0.0;0.0;mg-m3;100.0;100;100.0;R;1;47.204356;-1.552914
2013/02/15 00:00:00;2013/02/15 23:59:59;AIR PAYS DE LA LOIRE;FR23A01;PAYS DE LA LOIRE-NANTES;FR23140;VICTOR HUGO;Urbaine;CO;Trafic;Oui;mesures fixes;Moy. journalière;0.0;0.0833333333;mg-m3;100.0;100;100.0;R;1;47.204356;-1.552914
2013/02/16 00:00:00;2013/02/16 23:59:59;AIR PAYS DE LA LOIRE;FR23A01;PAYS DE LA LOIRE-NANTES;FR23140;VICTOR HUGO;Urbaine;CO;Trafic;Oui;mesures fixes;Moy. journalière;0.0;0.0347083333;mg-m3;100.0;100;100.0;R;1;47.204356;-1.552914
2013/02/17 00:00:00;2013/02/17 23:59:59;AIR PAYS DE LA LOIRE;FR23A01;PAYS DE LA LOIRE-NANTES;FR23140;VICTOR HUGO;Urbaine;CO;Trafic;Oui;mesures fixes;Moy. journalière;0.0;0.0;mg-m3;100.0;100;100.0;R;1;47.204356;-1.552914
2013/02/18 00:00:00;2013/02/18 23:59:59;AIR PAYS DE LA LOIRE;FR23A01;PAYS DE LA LOIRE-NANTES;FR23140;VICTOR HUGO;Urbaine;CO;Trafic;Oui;mesures fixes;Moy. journalière;0.0;0.0;mg-m3;88.0;100;88.0;R;1;47.204356;-1.552914
2013/02/19 00:00:00;2013/02/19 23:59:59;AIR PAYS DE LA LOIRE;FR23A01;PAYS DE LA LOIRE-NANTES;FR23140;VICTOR HUGO;Urbaine;CO;Trafic;Oui;mesures fixes;Moy. journalière;0.0;0.0;mg-m3;100.0;100;100.0;R;1;47.204356;-1.552914
2013/02/20 00:00:00;2013/02/20 23:59:59;AIR PAYS DE LA LOIRE;FR23A01;PAYS DE LA LOIRE-NANTES;FR23140;VICTOR HUGO;Urbaine;CO;Trafic;Oui;mesures fixes;Moy. journalière;0.0;0.0;mg-m3;100.0;100;100.0;R;1;47.204356;-1.552914
2013/02/21 00:00:00;2013/02/21 23:59:59;AIR PAYS DE LA LOIRE;FR23A01;PAYS DE LA LOIRE-NANTES;FR23140;VICTOR HUGO;Urbaine;CO;Trafic;Oui;mesures fixes;Moy. journalière;0.0;0.0;mg-m3;92.0;100;92.0;R;1;47.204356;-1.552914
2013/02/22 00:00:00;2013/02/22 23:59:59;AIR PAYS DE LA LOIRE;FR23A01;PAYS DE LA LOIRE-NANTES;FR23140;VICTOR HUGO;Urbaine;CO;Trafic;Oui;mesures fixes;Moy. journalière;0.0;0.0;mg-m3;96.0;100;96.0;R;1;47.204356;-1.552914
2013/02/23 00:00:00;2013/02/23 23:59:59;AIR PAYS DE LA LOIRE;FR23A01;PAYS DE LA LOIRE-NANTES;FR23140;VICTOR HUGO;Urbaine;CO;Trafic;Oui;mesures fixes;Moy. journalière;0.0;0.0;mg-m3;96.0;100;96.0;R;1;47.204356;-1.552914
2013/02/24 00:00:00;2013/02/24 23:59:59;AIR PAYS DE LA LOIRE;FR23A01;PAYS DE LA LOIRE-NANTES;FR23140;VICTOR HUGO;Urbaine;CO;Trafic;Oui;mesures fixes;Moy. journalière;0.0;0.0;mg-m3;96.0;100;96.0;R;1;47.204356;-1.552914
2013/02/25 00:00:00;2013/02/25 23:59:59;AIR PAYS DE LA LOIRE;FR23A01;PAYS DE LA LOIRE-NANTES;FR23140;VICTOR HUGO;Urbaine;CO;Trafic;Oui;mesures fixes;Moy. journalière;0.0;0.0;mg-m3;88.0;100;88.0;R;1;47.204356;-1.552914
2013/02/26 00:00:00;2013/02/26 23:59:59;AIR PAYS DE LA LOIRE;FR23A01;PAYS DE LA LOIRE-NANTES;FR23140;VICTOR HUGO;Urbaine;CO;Trafic;Oui;mesures fixes;Moy. journalière;0.0;0.0277619048;mg-m3;88.0;100;88.0;R;1;47.204356;-1.552914
2013/02/27 00:00:00;2013/02/27 23:59:59;AIR PAYS DE LA LOIRE;FR23A01;PAYS DE LA LOIRE-NANTES;FR23140;VICTOR HUGO;Urbaine;CO;Trafic;Oui;mesures fixes;Moy. journalière;0.0;0.0;mg-m3;96.0;100;96.0;R;1;47.204356;-1.552914
2013/02/28 00:00:00;2013/02/28 23:59:59;AIR PAYS DE LA LOIRE;FR23A01;PAYS DE LA LOIRE-NANTES;FR23140;VICTOR HUGO;Urbaine;CO;Trafic;Oui;mesures fixes;Moy. journalière;0.0;0.0;mg-m3;96.0;100;96.0;A;1;47.204356;-1.552914
2013/03/01 00:00:00;2013/03/01 23:59:59;AIR PAYS DE LA LOIRE;FR23A01;PAYS DE LA LOIRE-NANTES;FR23140;VICTOR HUGO;Urbaine;CO;Trafic;Oui;mesures fixes;Moy. journalière;0.0;0.0;mg-m3;100.0;100;100.0;R;1;47.204356;-1.552914
2013/03/02 00:00:00;2013/03/02 23:59:59;AIR PAYS DE LA LOIRE;FR23A01;PAYS DE LA LOIRE-NANTES;FR23140;VICTOR HUGO;Urbaine;CO;Trafic;Oui;mesures fixes;Moy. journalière;0.0;0.0;mg-m3;100.0;100;100.0;R;1;47.204356;-1.552914
2013/03/03 00:00:00;2013/03/03 23:59:59;AIR PAYS DE LA LOIRE;FR23A01;PAYS DE LA LOIRE-NANTES;FR23140;VICTOR HUGO;Urbaine;CO;Trafic;Oui;mesures fixes;Moy. journalière;0.0;0.0;mg-m3;100.0;100;100.0;R;1;47.204356;-1.552914
2013/03/04 00:00:00;2013/03/04 23:59:59;AIR PAYS DE LA LOIRE;FR23A01;PAYS DE LA LOIRE-NANTES;FR23140;VICTOR HUGO;Urbaine;CO;Trafic;Oui;mesures fixes;Moy. journalière;0.0;0.0;mg-m3;100.0;100;100.0;R;1;47.204356;-1.552914
2013/03/05 00:00:00;2013/03/05 23:59:59;AIR PAYS DE LA LOIRE;FR23A01;PAYS DE LA LOIRE-NANTES;FR23140;VICTOR HUGO;Urbaine;CO;Trafic;Oui;mesures fixes;Moy. journalière;0.0;0.2852916667;mg-m3;100.0;100;100.0;R;1;47.204356;-1.552914
2013/03/06 00:00:00;2013/03/06 23:59:59;AIR PAYS DE LA LOIRE;FR23A01;PAYS DE LA LOIRE-NANTES;FR23140;VICTOR HUGO;Urbaine;CO;Trafic;Oui;mesures fixes;Moy. journalière;0.0;0.3335416667;mg-m3;100.0;100;100.0;R;1;47.204356;-1.552914
2013/03/07 00:00:00;2013/03/07 23:59:59;AIR PAYS DE LA LOIRE;FR23A01;PAYS DE LA LOIRE-NANTES;FR23140;VICTOR HUGO;Urbaine;CO;Trafic;Oui;mesures fixes;Moy. journalière;0.0;0.3517826087;mg-m3;96.0;100;96.0;A;1;47.204356;-1.552914
2013/03/08 00:00:00;2013/03/08 23:59:59;AIR PAYS DE LA LOIRE;FR23A01;PAYS DE LA LOIRE-NANTES;FR23140;VICTOR HUGO;Urbaine;CO;Trafic;Oui;mesures fixes;Moy. journalière;0.0;0.3141666667;mg-m3;100.0;100;100.0;R;1;47.204356;-1.552914
2013/03/09 00:00:00;2013/03/09 23:59:59;AIR PAYS DE LA LOIRE;FR23A01;PAYS DE LA LOIRE-NANTES;FR23140;VICTOR HUGO;Urbaine;CO;Trafic;Oui;mesures fixes;Moy. journalière;0.0;0.4580833333;mg-m3;100.0;100;100.0;R;1;47.204356;-1.552914
2013/03/10 00:00:00;2013/03/10 23:59:59;AIR PAYS DE LA LOIRE;FR23A01;PAYS DE LA LOIRE-NANTES;FR23140;VICTOR HUGO;Urbaine;CO;Trafic;Oui;mesures fixes;Moy. journalière;0.0;0.288625;mg-m3;100.0;100;100.0;R;1;47.204356;-1.552914
2013/03/11 00:00:00;2013/03/11 23:59:59;AIR PAYS DE LA LOIRE;FR23A01;PAYS DE LA LOIRE-NANTES;FR23140;VICTOR HUGO;Urbaine;CO;Trafic;Oui;mesures fixes;Moy. journalière;0.0;0.459;mg-m3;100.0;100;100.0;R;1;47.204356;-1.552914
2013/03/12 00:00:00;2013/03/12 23:59:59;AIR PAYS DE LA LOIRE;FR23A01;PAYS DE LA LOIRE-NANTES;FR23140;VICTOR HUGO;Urbaine;CO;Trafic;Oui;mesures fixes;Moy. journalière;0.0;0.3209166667;mg-m3;100.0;100;100.0;R;1;47.204356;-1.552914
2013/03/13 00:00:00;2013/03/13 23:59:59;AIR PAYS DE LA LOIRE;FR23A01;PAYS DE LA LOIRE-NANTES;FR23140;VICTOR HUGO;Urbaine;CO;Trafic;Oui;mesures fixes;Moy. journalière;0.0;0.3193333333;mg-m3;100.0;100;100.0;R;1;47.204356;-1.552914
2013/03/14 00:00:00;2013/03/14 23:59:59;AIR PAYS DE LA LOIRE;FR23A01;PAYS DE LA LOIRE-NANTES;FR23140;VICTOR HUGO;Urbaine;CO;Trafic;Oui;mesures fixes;Moy. journalière;0.0;0.2634;mg-m3;83.0;100;83.0;R;1;47.204356;-1.552914
2013/03/15 00:00:00;2013/03/15 23:59:59;AIR PAYS DE LA LOIRE;FR23A01;PAYS DE LA LOIRE-NANTES;FR23140;VICTOR HUGO;Urbaine;CO;Trafic;Oui;mesures fixes;Moy. journalière;0.0;0.3627727273;mg-m3;92.0;100;92.0;A;1;47.204356;-1.552914
2013/03/16 00:00:00;2013/03/16 23:59:59;AIR PAYS DE LA LOIRE;FR23A01;PAYS DE LA LOIRE-NANTES;FR23140;VICTOR HUGO;Urbaine;CO;Trafic;Oui;mesures fixes;Moy. journalière;0.0;0.2429583333;mg-m3;100.0;100;100.0;R;1;47.204356;-1.552914
2013/03/17 00:00:00;2013/03/17 23:59:59;AIR PAYS DE LA LOIRE;FR23A01;PAYS DE LA LOIRE-NANTES;FR23140;VICTOR HUGO;Urbaine;CO;Trafic;Oui;mesures fixes;Moy. journalière;0.0;0.2076666667;mg-m3;100.0;100;100.0;R;1;47.204356;-1.552914
2013/03/18 00:00:00;2013/03/18 23:59:59;AIR PAYS DE LA LOIRE;FR23A01;PAYS DE LA LOIRE-NANTES;FR23140;VICTOR HUGO;Urbaine;CO;Trafic;Oui;mesures fixes;Moy. journalière;0.0;0.3156666667;mg-m3;100.0;100;100.0;R;1;47.204356;-1.552914
2013/03/19 00:00:00;2013/03/19 23:59:59;AIR PAYS DE LA LOIRE;FR23A01;PAYS DE LA LOIRE-NANTES;FR23140;VICTOR HUGO;Urbaine;CO;Trafic;Oui;mesures fixes;Moy. journalière;0.0;0.297375;mg-m3;100.0;100;100.0;R;1;47.204356;-1.552914
2013/03/20 00:00:00;2013/03/20 23:59:59;AIR PAYS DE LA LOIRE;FR23A01;PAYS DE LA LOIRE-NANTES;FR23140;VICTOR HUGO;Urbaine;CO;Trafic;Oui;mesures fixes;Moy. journalière;0.0;0.3708333333;mg-m3;100.0;100;100.0;R;1;47.204356;-1.552914
2013/03/21 00:00:00;2013/03/21 23:59:59;AIR PAYS DE LA LOIRE;FR23A01;PAYS DE LA LOIRE-NANTES;FR23140;VICTOR HUGO;Urbaine;CO;Trafic;Oui;mesures fixes;Moy. journalière;0.0;0.4039583333;mg-m3;100.0;100;100.0;R;1;47.204356;-1.552914
2013/03/22 00:00:00;2013/03/22 23:59:59;AIR PAYS DE LA LOIRE;FR23A01;PAYS DE LA LOIRE-NANTES;FR23140;VICTOR HUGO;Urbaine;CO;Trafic;Oui;mesures fixes;Moy. journalière;0.0;0.4124583333;mg-m3;100.0;100;100.0;R;1;47.204356;-1.552914
2013/03/23 00:00:00;2013/03/23 23:59:59;AIR PAYS DE LA LOIRE;FR23A01;PAYS DE LA LOIRE-NANTES;FR23140;VICTOR HUGO;Urbaine;CO;Trafic;Oui;mesures fixes;Moy. journalière;0.0;0.2685416667;mg-m3;100.0;100;100.0;R;1;47.204356;-1.552914
2013/03/24 00:00:00;2013/03/24 23:59:59;AIR PAYS DE LA LOIRE;FR23A01;PAYS DE LA LOIRE-NANTES;FR23140;VICTOR HUGO;Urbaine;CO;Trafic;Oui;mesures fixes;Moy. journalière;0.0;0.2804583333;mg-m3;100.0;100;100.0;R;1;47.204356;-1.552914
2013/03/25 00:00:00;2013/03/25 23:59:59;AIR PAYS DE LA LOIRE;FR23A01;PAYS DE LA LOIRE-NANTES;FR23140;VICTOR HUGO;Urbaine;CO;Trafic;Oui;mesures fixes;Moy. journalière;0.0;0.3972083333;mg-m3;100.0;100;100.0;R;1;47.204356;-1.552914
2013/03/26 00:00:00;2013/03/26 23:59:59;AIR PAYS DE LA LOIRE;FR23A01;PAYS DE LA LOIRE-NANTES;FR23140;VICTOR HUGO;Urbaine;CO;Trafic;Oui;mesures fixes;Moy. journalière;0.0;0.3619583333;mg-m3;100.0;100;100.0;R;1;47.204356;-1.552914
2013/03/27 00:00:00;2013/03/27 23:59:59;AIR PAYS DE LA LOIRE;FR23A01;PAYS DE LA LOIRE-NANTES;FR23140;VICTOR HUGO;Urbaine;CO;Trafic;Oui;mesures fixes;Moy. journalière;0.0;0.3262083333;mg-m3;100.0;100;100.0;R;1;47.204356;-1.552914
2013/03/28 00:00:00;2013/03/28 23:59:59;AIR PAYS DE LA LOIRE;FR23A01;PAYS DE LA LOIRE-NANTES;FR23140;VICTOR HUGO;Urbaine;CO;Trafic;Oui;mesures fixes;Moy. journalière;0.0;0.3061666667;mg-m3;100.0;100;100.0;R;1;47.204356;-1.552914
