Date de début;Date de fin;Organisme;code zas;Zas;code site;nom site;type d'implantation;Polluant;type d'influence;Réglementaire;type d'évaluation;type de valeur;valeur;valeur brute;unité de mesure;taux de saisie;couverture temporelle;couverture de données;code qualité;validité;Latitude;Longitude
2013/01/15 00:00:00;2013/01/15 23:59:59;ATMO SUD;FR03A02;PROVENCE-ALPES-COTE-D-AZUR-MARSEILLE;FR03004;MARSEILLE PLOMBIERES;Urbaine;CO;Trafic;Oui;mesures fixes;Moy. journalière;1.0;0.6260416667;mg-m3;100.0;100;100.0;R;1;43.315428;5.386739
2013/01/16 00:00:00;2013/01/16 23:59:59;ATMO SUD;FR02N30;PROVENCE-ALPES-COTE-D-AZUR-ZI;FR02031;Marignane Ville;Urbaine;CO;Fond;Oui;mesures fixes;Moy. journalière;0.0;0.3979166667;mg-m3;100.0;100;100.0;R;1;43.415689;5.216875
2013/01/16 00:00:00;2013/01/16 23:59:59;ATMO SUD;FR03A02;PROVENCE-ALPES-COTE-D-AZUR-MARSEILLE;FR03004;MARSEILLE PLOMBIERES;Urbaine;CO;Trafic;Oui;mesures fixes;Moy. journalière;0.0;0.4239583333;mg-m3;100.0;100;100.0;R;1;43.315428;5.386739
2013/01/17 00:00:00;2013/01/17 23:59:59;ATMO SUD;FR02N30;PROVENCE-ALPES-COTE-D-AZUR-ZI;FR02031;Marignane Ville;Urbaine;CO;Fond;Oui;mesures fixes;Moy. journalière;0.0;0.2837083333;mg-m3;100.0;100;100.0;R;1;43.415689;5.216875
2013/01/17 00:00:00;2013/01/17 23:59:59;ATMO SUD;FR03A02;PROVENCE-ALPES-COTE-D-AZUR-MARSEILLE;FR03004;MARSEILLE PLOMBIERES;Urbaine;CO;Trafic;Oui;mesures fixes;Moy. journalière;0.0;0.413875;mg-m3;100.0;100;100.0;R;1;43.315428;5.386739
2013/01/18 00:00:00;2013/01/18 23:59:59;ATMO SUD;FR02N30;PROVENCE-ALPES-COTE-D-AZUR-ZI;FR02031;Marignane Ville;Urbaine;CO;Fond;Oui;mesures fixes;Moy. journalière;1.0;0.559375;mg-m3;100.0;100;100.0;R;1;43.415689;5.216875
2013/01/18 00:00:00;2013/01/18 23:59:59;ATMO SUD;FR03A02;PROVENCE-ALPES-COTE-D-AZUR-MARSEILLE;FR03004;MARSEILLE PLOMBIERES;Urbaine;CO;Trafic;Oui;mesures fixes;Moy. journalière;1.0;0.9086666667;mg-m3;100.0;100;100.0;R;1;43.315428;5.386739
2013/01/19 00:00:00;2013/01/19 23:59:59;ATMO SUD;FR02N30;PROVENCE-ALPES-COTE-D-AZUR-ZI;FR02031;Marignane Ville;Urbaine;CO;Fond;Oui;mesures fixes;Moy. journalière;0.0;0.4892857143;mg-m3;29.0;100;29.0;N;-1;43.415689;5.216875
2013/01/19 00:00:00;2013/01/19 23:59:59;ATMO SUD;FR03A02;PROVENCE-ALPES-COTE-D-AZUR-MARSEILLE;FR03004;MARSEILLE PLOMBIERES;Urbaine;CO;Trafic;Oui;mesures fixes;Moy. journalière;0.0;0.3979166667;mg-m3;100.0;100;100.0;R;1;43.315428;5.386739
2013/01/20 00:00:00;2013/01/20 23:59:59;ATMO SUD;FR02N30;PROVENCE-ALPES-COTE-D-AZUR-ZI;FR02031;Marignane Ville;Urbaine;CO;Fond;Oui;mesures fixes;Moy. journalière;0.0;0.1659583333;mg-m3;100.0;100;100.0;R;1;43.415689;5.216875
