id_poste_livraison;id_parc;code_insee;nom_commune;code_dept;code_reg;x_poste_livraison;y_poste_livraison;epsg;libelle;date_maj
0003901946_PL1;0003901946;14005;VALAMBRAY;14;28;462195.0;6892766.0;2154;Lambert-93;2022-10-23
0003902068_PL1;0003902068;14005;VALAMBRAY;14;28;470054.72;6889232.0;2154;Lambert-93;2022-10-13
0003902068_PL1;0003902068;14431;MEZIDON VALLEE D'AUGE;14;28;470054.72;6889232.0;2154;Lambert-93;2022-10-13
0003902510_PL1;0003902510;76047;AUZOUVILLE-SUR-SAANE;76;28;550590.1;6961947.5;2154;Lambert-93;2022-10-22
0005107257_PL1;0005107257;02571;OMISSY;02;32;720552.0;6974989.5;2154;Lambert-93;2022-10-26
0005107257_PL1;0005107257;02374;LEHAUCOURT;02;32;720552.0;6974989.5;2154;Lambert-93;2022-10-26
0005107257_PL1;0005107257;02355;GRICOURT;02;32;720552.0;6974989.5;2154;Lambert-93;2022-10-26
0005107258_PL1;0005107258;02025;ARTEMPS;02;32;715559.0;6962626.0;2154;Lambert-93;2022-10-22
0005107258_PL1;0005107258;02199;CLASTRES;02;32;715559.0;6962626.0;2154;Lambert-93;2022-10-22
0005107260_PL1;0005107260;02057;BEAUREVOIR;02;32;725106.56;6987838.0;2154;Lambert-93;2022-10-22
0005107261_PL1;0005107261;02571;OMISSY;02;32;720547.6;6974988.5;2154;Lambert-93;2022-10-13
0005107261_PL1;0005107261;02374;LEHAUCOURT;02;32;720547.6;6974988.5;2154;Lambert-93;2022-10-13
0005107262_PL1;0005107262;02221;COUPRU;02;32;723384.0;6878937.0;2154;Lambert-93;2022-09-23
0005107262_PL1;0005107262;02163;CHARLY SUR MARNE;02;32;723384.0;6878937.0;2154;Lambert-93;2022-09-23
0005107262_PL2;0005107262;02221;COUPRU;02;32;722353.0;6880819.0;2154;Lambert-93;2022-09-23
0005107262_PL2;0005107262;02163;CHARLY SUR MARNE;02;32;722353.0;6880819.0;2154;Lambert-93;2022-09-23
0005107263_PL1;0005107263;02376;HAUTEVILLE;02;32;735510.6;6977311.5;2154;Lambert-93;2022-10-29
0005107263_PL1;0005107263;02070;BERNOT;02;32;735510.6;6977311.5;2154;Lambert-93;2022-10-29
0005107263_PL1;0005107263;02511;MONTIGNY-EN-ARROUAISE;02;32;735510.6;6977311.5;2154;Lambert-93;2022-10-29
0005107263_PL2;0005107263;02070;BERNOT;02;32;735978.8;6976442.5;2154;Lambert-93;2022-10-29
0005107263_PL2;0005107263;02376;HAUTEVILLE;02;32;735978.8;6976442.5;2154;Lambert-93;2022-10-29
0005107263_PL2;0005107263;02511;MONTIGNY-EN-ARROUAISE;02;32;735978.8;6976442.5;2154;Lambert-93;2022-10-29
0005107263_PL3;0005107263;02376;HAUTEVILLE;02;32;736191.8;6978408.5;2154;Lambert-93;2022-10-29
0005107263_PL3;0005107263;02070;BERNOT;02;32;736191.8;6978408.5;2154;Lambert-93;2022-10-29
0005107263_PL3;0005107263;02511;MONTIGNY-EN-ARROUAISE;02;32;736191.8;6978408.5;2154;Lambert-93;2022-10-29
0005107264_PL1;0005107264;02097;BONCOURT;02;32;771916.0;6949162.0;2154;Lambert-93;2022-10-18
0005107264_PL1;0005107264;02264;DIZY LE GROS;02;32;771916.0;6949162.0;2154;Lambert-93;2022-10-18
0005107265_PL1;0005107265;02375;HAUTEVESNES;02;32;718052.0;6891103.0;2154;Lambert-93;2022-09-23
0005107266_PL1;0005107266;02248;CUIRIEUX;02;32;759036.75;6955882.5;2154;Lambert-93;2022-10-12
0005107266_PL1;0005107266;02545;LA NEUVILLE-BOSMONT;02;32;759036.75;6955882.5;2154;Lambert-93;2022-10-12
0005107266_PL1;0005107266;02039;AUTREMENCOURT;02;32;759036.75;6955882.5;2154;Lambert-93;2022-10-12
0005107268_PL1;0005107268;02433;LISLET;02;32;773676.5;6952801.0;2154;Lambert-93;2022-10-26
0005107269_PL1;0005107269;02519;MONTLOUE;02;32;775616.2;6953468.5;2154;Lambert-93;2022-10-22
0005107325_PL1;0005107325;80494;LOUVRECHY;80;32;655617.2;6958538.5;2154;Lambert-93;2022-10-20
0005107325_PL1;0005107325;80758;THORY;80;32;655617.2;6958538.5;2154;Lambert-93;2022-10-20
0005107364_PL1;0005107364;80669;RETHONVILLERS;80;32;688293.25;6958580.5;2154;Lambert-93;2022-10-05
0005107364_PL1;0005107364;80393;GRUNY;80;32;688293.25;6958580.5;2154;Lambert-93;2022-10-05
0005107364_PL1;0005107364;80053;BALATRE;80;32;688293.25;6958580.5;2154;Lambert-93;2022-10-05
0005107364_PL1;0005107364;80508;MARCHE ALLOUARDE;80;32;688293.25;6958580.5;2154;Lambert-93;2022-10-05
0005107367_PL1;0005107367;80442;HOMBLEUX;80;32;706755.8;6959699.0;2154;Lambert-93;2022-10-26
0005107372_PL1;0005107372;80002;ABLAINCOURT PRESSOIR;80;32;685692.0;6971821.0;2154;Lambert-93;2022-11-23
0005107373_PL1;0005107373;80638;POTTE;80;32;691889.0;6967406.0;2154;Lambert-93;2022-10-07
0005107373_PL1;0005107373;80621;HYPERCOURT;80;32;691889.0;6967406.0;2154;Lambert-93;2022-10-07
0005107378_PL1;0005107378;80811;VOYENNES;80;32;698666.1;6962308.5;2154;Lambert-93;2022-10-25
0005107378_PL1;0005107378;80684;ROUY LE PETIT;80;32;698666.1;6962308.5;2154;Lambert-93;2022-10-25
0005107380_PL1;0005107380;80139;BREUIL;80;32;694358.0;6959998.0;2154;Lambert-93;2022-10-21
0005107380_PL1;0005107380;80465;LANGUEVOISIN-QUIQUERY;80;32;694358.0;6959998.0;2154;Lambert-93;2022-10-21
0005107380_PL1;0005107380;80105;BILLANCOURT;80;32;694358.0;6959998.0;2154;Lambert-93;2022-10-21
0005107380_PL2;0005107380;80139;BREUIL;80;32;694354.0;6960008.0;2154;Lambert-93;2022-10-21
0005107380_PL2;0005107380;80105;BILLANCOURT;80;32;694354.0;6960008.0;2154;Lambert-93;2022-10-21
0005107380_PL2;0005107380;80465;LANGUEVOISIN-QUIQUERY;80;32;694354.0;6960008.0;2154;Lambert-93;2022-10-21
0005107383_PL1;0005107383;80179;CAULIERES;80;32;620666.0;6965973.0;2154;Lambert-93;2022-10-21
0005107383_PL1;0005107383;80460;LAMARONDE;80;32;620666.0;6965973.0;2154;Lambert-93;2022-10-21
0005107383_PL1;0005107383;80273;EPLESSIER;80;32;620666.0;6965973.0;2154;Lambert-93;2022-10-21
0005107383_PL2;0005107383;80179;CAULIERES;80;32;620656.0;6965968.0;2154;Lambert-93;2022-10-21
0005107383_PL2;0005107383;80273;EPLESSIER;80;32;620656.0;6965968.0;2154;Lambert-93;2022-10-21
0005107383_PL2;0005107383;80460;LAMARONDE;80;32;620656.0;6965968.0;2154;Lambert-93;2022-10-21
0005107385_PL1;0005107385;80724;SALEUX;80;32;646207.56;6973320.5;2154;Lambert-93;2022-10-13
0005107385_PL1;0005107385;80611;ORESMAUX;80;32;646207.56;6973320.5;2154;Lambert-93;2022-10-13
0005107386_PL1;0005107386;80416;HANGEST SUR SOMME;80;32;630509.0;6986751.0;2154;Lambert-93;2022-09-22
0005107386_PL2;0005107386;80416;HANGEST SUR SOMME;80;32;630516.0;6986754.0;2154;Lambert-93;2022-09-22
0005107390_PL1;0005107390;80241;DOMART EN PONTHIEU;80;32;635385.0;6996602.0;2154;Lambert-93;2022-10-01
0005107391_PL1;0005107391;80310;FIENVILLERS;80;32;646876.0;7004742.0;2154;Lambert-93;2022-09-23
0005107393_PL1;0005107393;80642;PROUVILLE;80;32;638113.06;7006947.5;2154;Lambert-93;2022-10-22
0005107396_PL1;0005107396;80584;NAOURS;80;32;651370.0;6997008.5;2154;Lambert-93;2022-10-28
0005107396_PL1;0005107396;80168;CANDAS;80;32;651370.0;6997008.5;2154;Lambert-93;2022-10-28
0005107396_PL1;0005107396;80071;BEAUVAL;80;32;651370.0;6997008.5;2154;Lambert-93;2022-10-28
0005107396_PL2;0005107396;80071;BEAUVAL;80;32;651297.1;6998971.5;2154;Lambert-93;2022-10-28
0005107396_PL2;0005107396;80168;CANDAS;80;32;651297.1;6998971.5;2154;Lambert-93;2022-10-28
0005107396_PL2;0005107396;80584;NAOURS;80;32;651297.1;6998971.5;2154;Lambert-93;2022-10-28
0005107398_PL1;0005107398;80456;LAFRESGUIMONT ST MARTIN;80;32;614037.75;6967951.0;2154;Lambert-93;2022-10-27
0005107398_PL1;0005107398;80443;HORNOY LE BOURG;80;32;614037.75;6967951.0;2154;Lambert-93;2022-10-27
0005107399_PL1;0005107399;80573;MORVILLERS ST SATURNIN;80;32;614472.94;6964150.5;2154;Lambert-93;2022-10-27
0005107403_PL1;0005107403;80148;BUIGNY-LES-GAMACHES;80;32;597809.56;6990819.0;2154;Lambert-93;2022-07-20
0005107403_PL1;0005107403;80373;GAMACHES;80;32;597809.56;6990819.0;2154;Lambert-93;2022-07-20
0005107403_PL1;0005107403;80500;MAISNIERES;80;32;597809.56;6990819.0;2154;Lambert-93;2022-07-20
0005107404_PL1;0005107404;80026;ARGUEL;80;32;614210.6;6975859.0;2154;Lambert-93;2022-07-20
0005107405_PL1;0005107405;80120;BOUILLANCOURT EN SERY;80;32;601626.0;6987604.0;2154;Lambert-93;2022-09-21
0005107406_PL1;0005107406;80709;SAINT-MAULVIS;80;32;614147.3;6978755.0;2154;Lambert-93;2022-07-20
0005107406_PL1;0005107406;80356;FRESNOY ANDAINVILLE;80;32;614147.3;6978755.0;2154;Lambert-93;2022-07-20
0005107406_PL1;0005107406;80022;ANDAINVILLE;80;32;614147.3;6978755.0;2154;Lambert-93;2022-07-20
0005107410_PL1;0005107410;80597;NIBAS;80;32;598347.0;6999803.0;2154;Lambert-93;2022-08-13
0005107411_PL1;0005107411;80396;GUESCHART;80;32;626240.94;7015812.0;2154;Lambert-93;2022-11-08
0005107411_PL1;0005107411;80133;BRAILLY CORNEHOTTE;80;32;626240.94;7015812.0;2154;Lambert-93;2022-11-08
0005107412_PL1;0005107412;80096;BETHENCOURT SUR MER;80;32;592323.0;6997429.0;2154;Lambert-93;2022-09-23
0005107412_PL1;0005107412;80527;MENESLIES;80;32;592323.0;6997429.0;2154;Lambert-93;2022-09-23
0005107414_PL1;0005107414;80360;FRESSENNEVILLE;80;32;597144.75;6996787.5;2154;Lambert-93;2022-10-21
0005107414_PL1;0005107414;80265;EMBREVILLE;80;32;597144.75;6996787.5;2154;Lambert-93;2022-10-21
0005107414_PL1;0005107414;80008;AIGNEVILLE;80;32;597144.75;6996787.5;2154;Lambert-93;2022-10-21
0005107415_PL1;0005107415;80200;COCQUEREL;80;32;626774.0;6996583.0;2154;Lambert-93;2022-10-22
0005107441_PL1;0005107441;80360;FRESSENNEVILLE;80;32;597127.7;6996780.0;2154;Lambert-93;2022-10-21
0005107441_PL1;0005107441;80008;AIGNEVILLE;80;32;597127.7;6996780.0;2154;Lambert-93;2022-10-21
0005107441_PL2;0005107441;80008;AIGNEVILLE;80;32;597121.25;6996766.0;2154;Lambert-93;2022-10-21
0005107441_PL2;0005107441;80360;FRESSENNEVILLE;80;32;597121.25;6996766.0;2154;Lambert-93;2022-10-21
0005107442_PL1;0005107442;62733;SAILLY-AU-BOIS;62;32;671689.0;7001180.0;2154;Lambert-93;2022-10-14
0005107442_PL1;0005107442;80203;COLINCAMPS;80;32;671689.0;7001180.0;2154;Lambert-93;2022-10-14
0005107444_PL1;0005107444;80395;GUERBIGNY;80;32;674982.44;6956783.0;2154;Lambert-93;2022-10-19
0005107444_PL1;0005107444;80822;WARSY;80;32;674982.44;6956783.0;2154;Lambert-93;2022-10-19
0005107444_PL1;0005107444;80278;ERCHES;80;32;674982.44;6956783.0;2154;Lambert-93;2022-10-19
0005107473_PL1;0005107473;80789;VERMANDOVILLERS;80;32;685692.0;6971821.0;2154;Lambert-93;2022-11-23
0005107473_PL1;0005107473;80186;CHAULNES;80;32;685692.0;6971821.0;2154;Lambert-93;2022-11-23
0005107473_PL1;0005107473;80002;ABLAINCOURT PRESSOIR;80;32;685692.0;6971821.0;2154;Lambert-93;2022-11-23
0005107474_PL1;0005107474;80088;BERNES;80;32;707695.0;6979758.0;2154;Lambert-93;2022-09-22
0005107475_PL1;0005107475;80474;LICOURT;80;32;693607.0;6971747.0;2154;Lambert-93;2022-11-24
0005107475_PL1;0005107475;80701;SAINT-CHRIST-BRIOST;80;32;693607.0;6971747.0;2154;Lambert-93;2022-11-24
0005107475_PL1;0005107475;80568;MORCHAIN;80;32;693607.0;6971747.0;2154;Lambert-93;2022-11-24
0005107475_PL2;0005107475;80701;SAINT-CHRIST-BRIOST;80;32;693566.0;6969045.0;2154;Lambert-93;2022-11-24
0005107475_PL2;0005107475;80568;MORCHAIN;80;32;693566.0;6969045.0;2154;Lambert-93;2022-11-24
0005107475_PL2;0005107475;80474;LICOURT;80;32;693566.0;6969045.0;2154;Lambert-93;2022-11-24
0005107476_PL1;0005107476;02503;MONT-D'ORIGNY;02;32;737275.0;6971788.0;2154;Lambert-93;2022-11-18
0005107476_PL1;0005107476;02575;ORIGNY-SAINTE-BENOITE;02;32;737275.0;6971788.0;2154;Lambert-93;2022-11-18
0005107476_PL2;0005107476;02575;ORIGNY-SAINTE-BENOITE;02;32;737237.0;6970754.0;2154;Lambert-93;2022-11-18
0005107476_PL2;0005107476;02503;MONT-D'ORIGNY;02;32;737237.0;6970754.0;2154;Lambert-93;2022-11-18
0005107476_PL3;0005107476;02575;ORIGNY-SAINTE-BENOITE;02;32;737785.0;6969646.0;2154;Lambert-93;2022-11-18
0005107476_PL3;0005107476;02503;MONT-D'ORIGNY;02;32;737785.0;6969646.0;2154;Lambert-93;2022-11-18
0005107480_PL1;0005107480;80710;ST MAXENT;80;32;610084.0;6988208.0;2154;Lambert-93;2022-10-04
0005107480_PL1;0005107480;80354;FRESNES-TILLOLOY;80;32;610084.0;6988208.0;2154;Lambert-93;2022-10-04
0005107485_PL1;0005107485;80442;HOMBLEUX;80;32;699438.6;6957615.0;2154;Lambert-93;2022-10-26
0005107486_PL1;0005107486;80224;CRESSY OMENCOURT;80;32;694543.9;6958598.0;2154;Lambert-93;2022-10-22
0005107499_PL1;0005107499;02689;ST PIERREMONT;02;32;762153.0;6957679.0;2154;Lambert-93;2022-09-22
0005107513_PL1;0005107513;80415;HANGEST EN SANTERRE;80;32;666809.44;6963609.0;2154;Lambert-93;2022-11-10
0005107513_PL1;0005107513;80628;LE PLESSIER-ROZAINVILLERS;80;32;666809.44;6963609.0;2154;Lambert-93;2022-11-10
0005107513_PL1;0005107513;80545;MEZIERES-EN-SANTERRE;80;32;666809.44;6963609.0;2154;Lambert-93;2022-11-10
0005107513_PL2;0005107513;80415;HANGEST EN SANTERRE;80;32;668507.1;6963028.0;2154;Lambert-93;2022-11-10
0005107513_PL2;0005107513;80545;MEZIERES-EN-SANTERRE;80;32;668507.1;6963028.0;2154;Lambert-93;2022-11-10
0005107513_PL2;0005107513;80628;LE PLESSIER-ROZAINVILLERS;80;32;668507.1;6963028.0;2154;Lambert-93;2022-11-10
0005107516_PL1;0005107516;80100;BETTENCOURT ST OUEN;80;32;638119.9;6991934.0;2154;Lambert-93;2022-10-22
0005107516_PL1;0005107516;80711;SAINT-OUEN;80;32;638119.9;6991934.0;2154;Lambert-93;2022-10-22
0005107517_PL1;0005107517;80723;SAISSEVAL;80;32;636661.0;6979080.0;2154;Lambert-93;2022-10-18
0005107518_PL1;0005107518;80500;MAISNIERES;80;32;601541.25;6990247.5;2154;Lambert-93;2022-07-20
0005107518_PL1;0005107518;80362;FRETTEMEULE;80;32;601541.25;6990247.5;2154;Lambert-93;2022-07-20
0005107519_PL1;0005107519;80356;FRESNOY ANDAINVILLE;80;32;614143.7;6977523.5;2154;Lambert-93;2022-07-20
0005107519_PL1;0005107519;80026;ARGUEL;80;32;614143.7;6977523.5;2154;Lambert-93;2022-07-20
0005107519_PL1;0005107519;80022;ANDAINVILLE;80;32;614143.7;6977523.5;2154;Lambert-93;2022-07-20
0005107519_PL1;0005107519;80709;SAINT-MAULVIS;80;32;614143.7;6977523.5;2154;Lambert-93;2022-07-20
0005107521_PL1;0005107521;80714;ST QUENTIN LA MOTTE CROIX AU BAILLY;80;32;591150.75;6997884.5;2154;Lambert-93;2022-07-20
0005107522_PL1;0005107522;02420;LESDINS;02;32;720678.5;6974076.0;2154;Lambert-93;2022-11-19
0005107522_PL1;0005107522;02571;OMISSY;02;32;720678.5;6974076.0;2154;Lambert-93;2022-11-19
0005107523_PL1;0005107523;02769;VAUX ANDIGNY;02;32;737002.0;6989874.0;2154;Lambert-93;2022-10-25
0005107523_PL1;0005107523;39336;MOLAIN;39;27;737002.0;6989874.0;2154;Lambert-93;2022-10-25
0005107523_PL1;0005107523;02760;LA VALLEE-MULATRE;02;32;737002.0;6989874.0;2154;Lambert-93;2022-10-25
0005107523_PL1;0005107523;02488;MOLAIN;02;32;737002.0;6989874.0;2154;Lambert-93;2022-10-25
0005107523_PL1;0005107523;02683;ST MARTIN RIVIERE;02;32;737002.0;6989874.0;2154;Lambert-93;2022-10-25
0005107523_PL2;0005107523;02769;VAUX ANDIGNY;02;32;736998.0;6989861.0;2154;Lambert-93;2022-10-25
0005107523_PL2;0005107523;02683;ST MARTIN RIVIERE;02;32;736998.0;6989861.0;2154;Lambert-93;2022-10-25
0005107523_PL2;0005107523;02488;MOLAIN;02;32;736998.0;6989861.0;2154;Lambert-93;2022-10-25
0005107523_PL2;0005107523;02760;LA VALLEE-MULATRE;02;32;736998.0;6989861.0;2154;Lambert-93;2022-10-25
0005107523_PL2;0005107523;39336;MOLAIN;39;27;736998.0;6989861.0;2154;Lambert-93;2022-10-25
0005107527_PL1;0005107527;02057;BEAUREVOIR;02;32;725570.8;6987955.5;2154;Lambert-93;2022-10-22
0005107527_PL1;0005107527;02500;MONTBREHAIN;02;32;725570.8;6987955.5;2154;Lambert-93;2022-10-22
0005107529_PL1;0005107529;80409;HALLU;80;32;685765.8;6966877.5;2154;Lambert-93;2022-11-04
0005107529_PL1;0005107529;80646;PUNCHY;80;32;685765.8;6966877.5;2154;Lambert-93;2022-11-04
0005107530_PL1;0005107530;80781;VAUVILLERS;80;32;677413.0;6971999.5;2154;Lambert-93;2022-10-26
0005107530_PL1;0005107530;80481;LIHONS;80;32;677413.0;6971999.5;2154;Lambert-93;2022-10-26
0005107530_PL1;0005107530;80432;HERLEVILLE;80;32;677413.0;6971999.5;2154;Lambert-93;2022-10-26
0005107531_PL1;0005107531;80685;ROYE;80;32;686231.7;6953902.0;2154;Lambert-93;2022-09-17
0005107538_PL1;0005107538;80685;ROYE;80;32;686280.5;6953903.5;2154;Lambert-93;2022-10-25
0005107539_PL1;0005107539;80481;LIHONS;80;32;677413.1;6972000.5;2154;Lambert-93;2022-10-13
0005107539_PL1;0005107539;80432;HERLEVILLE;80;32;677413.1;6972000.5;2154;Lambert-93;2022-10-13
0005107539_PL1;0005107539;80781;VAUVILLERS;80;32;677413.1;6972000.5;2154;Lambert-93;2022-10-13
0005107539_PL1;0005107539;80342;FRAMERVILLE RAINECOURT;80;32;677413.1;6972000.5;2154;Lambert-93;2022-10-13
0005107540_PL1;0005107540;80549;MIRAUMONT;80;32;679514.94;7001791.5;2154;Lambert-93;2022-11-25
0005107540_PL2;0005107540;80549;MIRAUMONT;80;32;679559.1;7001425.0;2154;Lambert-93;2022-11-25
0005107543_PL1;0005107543;02545;LA NEUVILLE-BOSMONT;02;32;759602.0;6955723.0;2154;Lambert-93;2022-10-20
0005107543_PL1;0005107543;02248;CUIRIEUX;02;32;759602.0;6955723.0;2154;Lambert-93;2022-10-20
0005107557_PL1;0005107557;80442;HOMBLEUX;80;32;706757.25;6959700.5;2154;Lambert-93;2022-10-12
0005107559_PL1;0005107559;80655;QUESNOY SUR AIRAINES;80;32;627656.2;6981840.0;2154;Lambert-93;2022-10-20
0005107581_PL1;0005107581;60365;LIHUS;60;32;632083.6;6944595.5;2154;Lambert-93;2022-10-27
0005107582_PL1;0005107582;60622;SOMMEREUX;60;32;625298.0;6954077.0;2154;Lambert-93;2022-09-22
0005107583_PL1;0005107583;60314;HETOMESNIL;60;32;630147.56;6949213.5;2154;Lambert-93;2022-10-27
0005107584_PL1;0005107584;80144;BROUCHY;80;32;706805.0;6955936.0;2154;Lambert-93;2022-11-23
0005107584_PL1;0005107584;60693;VILLESELVE;60;32;706805.0;6955936.0;2154;Lambert-93;2022-11-23
0005107587_PL1;0005107587;60486;PAILLART;60;32;649343.75;6949807.5;2154;Lambert-93;2022-10-12
0005107587_PL1;0005107587;60104;BRETEUIL;60;32;649343.75;6949807.5;2154;Lambert-93;2022-10-12
0005107589_PL1;0005107589;60634;THIEUX;60;32;648491.2;6940202.5;2154;Lambert-93;2022-10-13
0005107589_PL1;0005107589;60470;NOYERS ST MARTIN;60;32;648491.2;6940202.5;2154;Lambert-93;2022-10-13
0005107590_PL1;0005107590;60104;BRETEUIL;60;32;648384.94;6949792.5;2154;Lambert-93;2022-10-18
0005107590_PL1;0005107590;60221;ESQUENNOY;60;32;648384.94;6949792.5;2154;Lambert-93;2022-10-18
0005107593_PL1;0005107593;60565;ST ANDRE FARIVILLERS;60;32;647522.7;6943127.0;2154;Lambert-93;2022-11-17
0005107593_PL2;0005107593;60565;ST ANDRE FARIVILLERS;60;32;647519.4;6943118.0;2154;Lambert-93;2022-11-17
0005107595_PL1;0005107595;60673;VIEFVILLERS;60;32;622807.0;6952177.0;2154;Lambert-93;2022-10-13
0005107595_PL1;0005107595;60253;FRANCASTEL;60;32;622807.0;6952177.0;2154;Lambert-93;2022-10-13
0005107595_PL1;0005107595;60178;CREVECOEUR LE GRAND;60;32;622807.0;6952177.0;2154;Lambert-93;2022-10-13
0005107595_PL2;0005107595;60673;VIEFVILLERS;60;32;622807.0;6952177.0;2154;Lambert-93;2022-10-13
0005107595_PL2;0005107595;60253;FRANCASTEL;60;32;622807.0;6952177.0;2154;Lambert-93;2022-10-13
0005107595_PL2;0005107595;60178;CREVECOEUR LE GRAND;60;32;622807.0;6952177.0;2154;Lambert-93;2022-10-13
0005107598_PL1;0005107598;60017;ANSAUVILLERS;60;32;656855.9;6941079.5;2154;Lambert-93;2022-07-20
0005107598_PL1;0005107598;60522;QUINQUEMPOIX;60;32;656855.9;6941079.5;2154;Lambert-93;2022-07-20
0005107598_PL1;0005107598;60581;ST JUST EN CHAUSSEE;60;32;656855.9;6941079.5;2154;Lambert-93;2022-07-20
0005107598_PL1;0005107598;60268;GANNES;60;32;656855.9;6941079.5;2154;Lambert-93;2022-07-20
0005107602_PL1;0005107602;60299;HARDIVILLERS;60;32;643306.1;6945759.0;2154;Lambert-93;2022-11-05
0005107603_PL1;0005107603;60372;LUCHY;60;32;634680.44;6939602.5;2154;Lambert-93;2022-11-05
0005107603_PL1;0005107603;60442;MUIDORGE;60;32;634680.44;6939602.5;2154;Lambert-93;2022-11-05
0005107604_PL1;0005107604;60194;DARGIES;60;32;625259.2;6954253.0;2154;Lambert-93;2022-10-25
0005107613_PL1;0005107613;60035;AVRICOURT;60;32;693117.3;6949698.0;2154;Lambert-93;2022-10-19
0005107613_PL1;0005107613;60204;ECUVILLY;60;32;693117.3;6949698.0;2154;Lambert-93;2022-10-19
0005107613_PL1;0005107613;60124;CANDOR;60;32;693117.3;6949698.0;2154;Lambert-93;2022-10-19
0005107613_PL2;0005107613;60035;AVRICOURT;60;32;692431.56;6948941.0;2154;Lambert-93;2022-10-19
0005107613_PL2;0005107613;60124;CANDOR;60;32;692431.56;6948941.0;2154;Lambert-93;2022-10-19
0005107613_PL2;0005107613;60204;ECUVILLY;60;32;692431.56;6948941.0;2154;Lambert-93;2022-10-19
0005107617_PL1;0005107617;80275;EQUANCOURT;80;32;700617.56;6989970.0;2154;Lambert-93;2022-10-26
0005107617_PL1;0005107617;80552;MOISLAINS;80;32;700617.56;6989970.0;2154;Lambert-93;2022-10-26
0005107617_PL1;0005107617;80601;NURLU;80;32;700617.56;6989970.0;2154;Lambert-93;2022-10-26
0005107617_PL1;0005107617;80298;ETRICOURT-MANANCOURT;80;32;700617.56;6989970.0;2154;Lambert-93;2022-10-26
0005107617_PL2;0005107617;80275;EQUANCOURT;80;32;700617.56;6989970.0;2154;Lambert-93;2022-10-26
0005107617_PL2;0005107617;80298;ETRICOURT-MANANCOURT;80;32;700617.56;6989970.0;2154;Lambert-93;2022-10-26
0005107617_PL2;0005107617;80552;MOISLAINS;80;32;700617.56;6989970.0;2154;Lambert-93;2022-10-26
0005107617_PL2;0005107617;80601;NURLU;80;32;700617.56;6989970.0;2154;Lambert-93;2022-10-26
0005107618_PL1;0005107618;80061;BEAUCAMPS-LE-JEUNE;80;32;612584.56;6970020.0;2154;Lambert-93;2022-10-27
0005107618_PL1;0005107618;80456;LAFRESGUIMONT ST MARTIN;80;32;612584.56;6970020.0;2154;Lambert-93;2022-10-27
0005107621_PL1;0005107621;80193;CHIRMONT;80;32;655617.2;6958538.5;2154;Lambert-93;2022-10-19
0005107621_PL1;0005107621;80494;LOUVRECHY;80;32;655617.2;6958538.5;2154;Lambert-93;2022-10-19
0005107621_PL1;0005107621;80740;SOURDON;80;32;655617.2;6958538.5;2154;Lambert-93;2022-10-19
0005107622_PL1;0005107622;80071;BEAUVAL;80;32;651370.0;6997007.0;2154;Lambert-93;2022-10-20
0005107622_PL1;0005107622;80584;NAOURS;80;32;651370.0;6997007.0;2154;Lambert-93;2022-10-20
0005107622_PL2;0005107622;80584;NAOURS;80;32;651301.0;6998979.0;2154;Lambert-93;2022-10-20
0005107622_PL2;0005107622;80071;BEAUVAL;80;32;651301.0;6998979.0;2154;Lambert-93;2022-10-20
0005107623_PL1;0005107623;80055;BARLY;80;32;647351.0;7012588.0;2154;Lambert-93;2022-09-21
0005107637_PL1;0005107637;02433;LISLET;02;32;773087.25;6954411.5;2154;Lambert-93;2022-10-13
0005107637_PL1;0005107637;02502;MONTCORNET;02;32;773087.25;6954411.5;2154;Lambert-93;2022-10-13
0005107638_PL1;0005107638;02374;LEHAUCOURT;02;32;720498.0;6980940.0;2154;Lambert-93;2022-10-21
0005107639_PL1;0005107639;02124;BRISSY HAMEGICOURT;02;32;729035.0;6961475.0;2154;Lambert-93;2022-10-22
0005107640_PL1;0005107640;02717;SERY LES MEZIERES;02;32;732251.0;6961995.0;2154;Lambert-93;2022-10-22
0005107641_PL1;0005107641;02648;RIBEMONT;02;32;733377.0;6964746.0;2154;Lambert-93;2022-10-22
0005107642_PL1;0005107642;02813;VILLERS LE SEC;02;32;734827.0;6963605.0;2154;Lambert-93;2022-10-22
0005107645_PL1;0005107645;02017;ANGUILCOURT LE SART;02;32;729542.0;6957025.0;2154;Lambert-93;2022-10-22
0005107645_PL1;0005107645;02002;ACHERY;02;32;729542.0;6957025.0;2154;Lambert-93;2022-10-22
0005107645_PL1;0005107645;02473;MAYOT;02;32;729542.0;6957025.0;2154;Lambert-93;2022-10-22
0005107645_PL2;0005107645;02473;MAYOT;02;32;729542.0;6957025.0;2154;Lambert-93;2022-10-22
0005107645_PL2;0005107645;02002;ACHERY;02;32;729542.0;6957025.0;2154;Lambert-93;2022-10-22
0005107645_PL2;0005107645;02017;ANGUILCOURT LE SART;02;32;729542.0;6957025.0;2154;Lambert-93;2022-10-22
0005107647_PL1;0005107647;02281;L EPINE AUX BOIS;02;32;734531.44;6866778.0;2154;Lambert-93;2022-10-19
0005107650_PL1;0005107650;02756;URVILLERS;02;32;721773.7;6966778.5;2154;Lambert-93;2022-11-19
0005107650_PL1;0005107650;02287;ESSIGNY-LE-GRAND;02;32;721773.7;6966778.5;2154;Lambert-93;2022-11-19
0005107650_PL2;0005107650;02287;ESSIGNY-LE-GRAND;02;32;720551.44;6963174.0;2154;Lambert-93;2022-11-19
