Date de début;Date de fin;Organisme;code zas;Zas;code site;nom site;type d'implantation;Polluant;type d'influence;Réglementaire;type d'évaluation;type de valeur;valeur;valeur brute;unité de mesure;taux de saisie;couverture temporelle;couverture de données;code qualité;validité;Latitude;Longitude
2013/01/17 00:00:00;2013/01/17 23:59:59;ATMO OCCITANIE;FR12A01;MIDI-PYRENEES-TOULOUSE;FR12009;RUE PARGAMINIERES;Urbaine;CO;Trafic;Oui;mesures fixes;Moy. journalière;0.0;0.3447916667;mg-m3;100.0;100;100.0;R;1;43.604508;1.439778
2013/01/18 00:00:00;2013/01/18 23:59:59;ATMO OCCITANIE;FR12A01;MIDI-PYRENEES-TOULOUSE;FR12009;RUE PARGAMINIERES;Urbaine;CO;Trafic;Oui;mesures fixes;Moy. journalière;0.0;0.3305833333;mg-m3;100.0;100;100.0;R;1;43.604508;1.439778
2013/01/19 00:00:00;2013/01/19 23:59:59;ATMO OCCITANIE;FR12A01;MIDI-PYRENEES-TOULOUSE;FR12009;RUE PARGAMINIERES;Urbaine;CO;Trafic;Oui;mesures fixes;Moy. journalière;0.0;0.3614583333;mg-m3;100.0;100;100.0;R;1;43.604508;1.439778
2013/01/20 00:00:00;2013/01/20 23:59:59;ATMO OCCITANIE;FR12A01;MIDI-PYRENEES-TOULOUSE;FR12009;RUE PARGAMINIERES;Urbaine;CO;Trafic;Oui;mesures fixes;Moy. journalière;0.0;0.4117916667;mg-m3;100.0;100;100.0;R;1;43.604508;1.439778
2013/01/21 00:00:00;2013/01/21 23:59:59;ATMO OCCITANIE;FR12A01;MIDI-PYRENEES-TOULOUSE;FR12009;RUE PARGAMINIERES;Urbaine;CO;Trafic;Oui;mesures fixes;Moy. journalière;0.0;0.2677083333;mg-m3;100.0;100;100.0;R;1;43.604508;1.439778
2013/01/22 00:00:00;2013/01/22 23:59:59;ATMO OCCITANIE;FR12A01;MIDI-PYRENEES-TOULOUSE;FR12009;RUE PARGAMINIERES;Urbaine;CO;Trafic;Oui;mesures fixes;Moy. journalière;0.0;0.4027916667;mg-m3;100.0;100;100.0;R;1;43.604508;1.439778
2013/01/23 00:00:00;2013/01/23 23:59:59;ATMO OCCITANIE;FR12A01;MIDI-PYRENEES-TOULOUSE;FR12009;RUE PARGAMINIERES;Urbaine;CO;Trafic;Oui;mesures fixes;Moy. journalière;0.0;0.359375;mg-m3;100.0;100;100.0;R;1;43.604508;1.439778
2013/01/24 00:00:00;2013/01/24 23:59:59;ATMO OCCITANIE;FR12A01;MIDI-PYRENEES-TOULOUSE;FR12009;RUE PARGAMINIERES;Urbaine;CO;Trafic;Oui;mesures fixes;Moy. journalière;0.0;0.2507083333;mg-m3;100.0;100;100.0;R;1;43.604508;1.439778
2013/01/25 00:00:00;2013/01/25 23:59:59;ATMO OCCITANIE;FR12A01;MIDI-PYRENEES-TOULOUSE;FR12009;RUE PARGAMINIERES;Urbaine;CO;Trafic;Oui;mesures fixes;Moy. journalière;0.0;0.3858695652;mg-m3;96.0;100;96.0;R;1;43.604508;1.439778
2013/01/26 00:00:00;2013/01/26 23:59:59;ATMO OCCITANIE;FR12A01;MIDI-PYRENEES-TOULOUSE;FR12009;RUE PARGAMINIERES;Urbaine;CO;Trafic;Oui;mesures fixes;Moy. journalière;0.0;0.3680416667;mg-m3;100.0;100;100.0;R;1;43.604508;1.439778
2013/01/27 00:00:00;2013/01/27 23:59:59;ATMO OCCITANIE;FR12A01;MIDI-PYRENEES-TOULOUSE;FR12009;RUE PARGAMINIERES;Urbaine;CO;Trafic;Oui;mesures fixes;Moy. journalière;0.0;0.4649166667;mg-m3;100.0;100;100.0;R;1;43.604508;1.439778
2013/01/28 00:00:00;2013/01/28 23:59:59;ATMO OCCITANIE;FR12A01;MIDI-PYRENEES-TOULOUSE;FR12009;RUE PARGAMINIERES;Urbaine;CO;Trafic;Oui;mesures fixes;Moy. journalière;0.0;0.3708333333;mg-m3;100.0;100;100.0;R;1;43.604508;1.439778
2013/01/29 00:00:00;2013/01/29 23:59:59;ATMO OCCITANIE;FR12A01;MIDI-PYRENEES-TOULOUSE;FR12009;RUE PARGAMINIERES;Urbaine;CO;Trafic;Oui;mesures fixes;Moy. journalière;1.0;0.558;mg-m3;100.0;100;100.0;R;1;43.604508;1.439778
2013/01/30 00:00:00;2013/01/30 23:59:59;ATMO OCCITANIE;FR12A01;MIDI-PYRENEES-TOULOUSE;FR12009;RUE PARGAMINIERES;Urbaine;CO;Trafic;Oui;mesures fixes;Moy. journalière;1.0;0.546875;mg-m3;100.0;100;100.0;R;1;43.604508;1.439778
2013/01/31 00:00:00;2013/01/31 23:59:59;ATMO OCCITANIE;FR12A01;MIDI-PYRENEES-TOULOUSE;FR12009;RUE PARGAMINIERES;Urbaine;CO;Trafic;Oui;mesures fixes;Moy. journalière;0.0;0.4180416667;mg-m3;100.0;100;100.0;R;1;43.604508;1.439778
2013/02/01 00:00:00;2013/02/01 23:59:59;ATMO OCCITANIE;FR12A01;MIDI-PYRENEES-TOULOUSE;FR12009;RUE PARGAMINIERES;Urbaine;CO;Trafic;Oui;mesures fixes;Moy. journalière;0.0;0.421875;mg-m3;100.0;100;100.0;R;1;43.604508;1.439778
2013/02/02 00:00:00;2013/02/02 23:59:59;ATMO OCCITANIE;FR12A01;MIDI-PYRENEES-TOULOUSE;FR12009;RUE PARGAMINIERES;Urbaine;CO;Trafic;Oui;mesures fixes;Moy. journalière;0.0;0.2895833333;mg-m3;100.0;100;100.0;R;1;43.604508;1.439778
2013/02/03 00:00:00;2013/02/03 23:59:59;ATMO OCCITANIE;FR12A01;MIDI-PYRENEES-TOULOUSE;FR12009;RUE PARGAMINIERES;Urbaine;CO;Trafic;Oui;mesures fixes;Moy. journalière;0.0;0.2399166667;mg-m3;100.0;100;100.0;R;1;43.604508;1.439778
2013/02/04 00:00:00;2013/02/04 23:59:59;ATMO OCCITANIE;FR12A01;MIDI-PYRENEES-TOULOUSE;FR12009;RUE PARGAMINIERES;Urbaine;CO;Trafic;Oui;mesures fixes;Moy. journalière;0.0;0.2135416667;mg-m3;100.0;100;100.0;R;1;43.604508;1.439778
2013/02/05 00:00:00;2013/02/05 23:59:59;ATMO OCCITANIE;FR12A01;MIDI-PYRENEES-TOULOUSE;FR12009;RUE PARGAMINIERES;Urbaine;CO;Trafic;Oui;mesures fixes;Moy. journalière;0.0;0.2440833333;mg-m3;100.0;100;100.0;R;1;43.604508;1.439778
2013/02/06 00:00:00;2013/02/06 23:59:59;ATMO OCCITANIE;FR12A01;MIDI-PYRENEES-TOULOUSE;FR12009;RUE PARGAMINIERES;Urbaine;CO;Trafic;Oui;mesures fixes;Moy. journalière;0.0;0.290625;mg-m3;100.0;100;100.0;R;1;43.604508;1.439778
2013/02/07 00:00:00;2013/02/07 23:59:59;ATMO OCCITANIE;FR12A01;MIDI-PYRENEES-TOULOUSE;FR12009;RUE PARGAMINIERES;Urbaine;CO;Trafic;Oui;mesures fixes;Moy. journalière;0.0;0.3416666667;mg-m3;100.0;100;100.0;R;1;43.604508;1.439778
2013/02/08 00:00:00;2013/02/08 23:59:59;ATMO OCCITANIE;FR12A01;MIDI-PYRENEES-TOULOUSE;FR12009;RUE PARGAMINIERES;Urbaine;CO;Trafic;Oui;mesures fixes;Moy. journalière;0.0;0.24375;mg-m3;100.0;100;100.0;R;1;43.604508;1.439778
2013/02/09 00:00:00;2013/02/09 23:59:59;ATMO OCCITANIE;FR12A01;MIDI-PYRENEES-TOULOUSE;FR12009;RUE PARGAMINIERES;Urbaine;CO;Trafic;Oui;mesures fixes;Moy. journalière;0.0;0.234375;mg-m3;100.0;100;100.0;R;1;43.604508;1.439778
2013/02/10 00:00:00;2013/02/10 23:59:59;ATMO OCCITANIE;FR12A01;MIDI-PYRENEES-TOULOUSE;FR12009;RUE PARGAMINIERES;Urbaine;CO;Trafic;Oui;mesures fixes;Moy. journalière;0.0;0.2336666667;mg-m3;100.0;100;100.0;R;1;43.604508;1.439778
2013/02/11 00:00:00;2013/02/11 23:59:59;ATMO OCCITANIE;FR12A01;MIDI-PYRENEES-TOULOUSE;FR12009;RUE PARGAMINIERES;Urbaine;CO;Trafic;Oui;mesures fixes;Moy. journalière;0.0;0.3;mg-m3;100.0;100;100.0;R;1;43.604508;1.439778
2013/02/12 00:00:00;2013/02/12 23:59:59;ATMO OCCITANIE;FR12A01;MIDI-PYRENEES-TOULOUSE;FR12009;RUE PARGAMINIERES;Urbaine;CO;Trafic;Oui;mesures fixes;Moy. journalière;0.0;0.403125;mg-m3;100.0;100;100.0;R;1;43.604508;1.439778
2013/02/13 00:00:00;2013/02/13 23:59:59;ATMO OCCITANIE;FR12A01;MIDI-PYRENEES-TOULOUSE;FR12009;RUE PARGAMINIERES;Urbaine;CO;Trafic;Oui;mesures fixes;Moy. journalière;0.0;0.4125;mg-m3;100.0;100;100.0;R;1;43.604508;1.439778
2013/02/14 00:00:00;2013/02/14 23:59:59;ATMO OCCITANIE;FR12A01;MIDI-PYRENEES-TOULOUSE;FR12009;RUE PARGAMINIERES;Urbaine;CO;Trafic;Oui;mesures fixes;Moy. journalière;0.0;0.3725416667;mg-m3;100.0;100;100.0;R;1;43.604508;1.439778
2013/02/15 00:00:00;2013/02/15 23:59:59;ATMO OCCITANIE;FR12A01;MIDI-PYRENEES-TOULOUSE;FR12009;RUE PARGAMINIERES;Urbaine;CO;Trafic;Oui;mesures fixes;Moy. journalière;0.0;0.353125;mg-m3;100.0;100;100.0;R;1;43.604508;1.439778
2013/02/16 00:00:00;2013/02/16 23:59:59;ATMO OCCITANIE;FR12A01;MIDI-PYRENEES-TOULOUSE;FR12009;RUE PARGAMINIERES;Urbaine;CO;Trafic;Oui;mesures fixes;Moy. journalière;0.0;0.4569583333;mg-m3;100.0;100;100.0;R;1;43.604508;1.439778
2013/02/17 00:00:00;2013/02/17 23:59:59;ATMO OCCITANIE;FR12A01;MIDI-PYRENEES-TOULOUSE;FR12009;RUE PARGAMINIERES;Urbaine;CO;Trafic;Oui;mesures fixes;Moy. journalière;0.0;0.220125;mg-m3;100.0;100;100.0;R;1;43.604508;1.439778
2013/02/18 00:00:00;2013/02/18 23:59:59;ATMO OCCITANIE;FR12A01;MIDI-PYRENEES-TOULOUSE;FR12009;RUE PARGAMINIERES;Urbaine;CO;Trafic;Oui;mesures fixes;Moy. journalière;0.0;0.4354166667;mg-m3;100.0;100;100.0;R;1;43.604508;1.439778
2013/02/19 00:00:00;2013/02/19 23:59:59;ATMO OCCITANIE;FR12A01;MIDI-PYRENEES-TOULOUSE;FR12009;RUE PARGAMINIERES;Urbaine;CO;Trafic;Oui;mesures fixes;Moy. journalière;0.0;0.3614583333;mg-m3;100.0;100;100.0;R;1;43.604508;1.439778
2013/02/20 00:00:00;2013/02/20 23:59:59;ATMO OCCITANIE;FR12A01;MIDI-PYRENEES-TOULOUSE;FR12009;RUE PARGAMINIERES;Urbaine;CO;Trafic;Oui;mesures fixes;Moy. journalière;1.0;0.6895833333;mg-m3;100.0;100;100.0;R;1;43.604508;1.439778
2013/02/21 00:00:00;2013/02/21 23:59:59;ATMO OCCITANIE;FR12A01;MIDI-PYRENEES-TOULOUSE;FR12009;RUE PARGAMINIERES;Urbaine;CO;Trafic;Oui;mesures fixes;Moy. journalière;1.0;0.5291666667;mg-m3;100.0;100;100.0;R;1;43.604508;1.439778
2013/02/22 00:00:00;2013/02/22 23:59:59;ATMO OCCITANIE;FR12A01;MIDI-PYRENEES-TOULOUSE;FR12009;RUE PARGAMINIERES;Urbaine;CO;Trafic;Oui;mesures fixes;Moy. journalière;0.0;0.428125;mg-m3;100.0;100;100.0;R;1;43.604508;1.439778
2013/02/23 00:00:00;2013/02/23 23:59:59;ATMO OCCITANIE;FR12A01;MIDI-PYRENEES-TOULOUSE;FR12009;RUE PARGAMINIERES;Urbaine;CO;Trafic;Oui;mesures fixes;Moy. journalière;0.0;0.3253333333;mg-m3;100.0;100;100.0;R;1;43.604508;1.439778
2013/02/24 00:00:00;2013/02/24 23:59:59;ATMO OCCITANIE;FR12A01;MIDI-PYRENEES-TOULOUSE;FR12009;RUE PARGAMINIERES;Urbaine;CO;Trafic;Oui;mesures fixes;Moy. journalière;0.0;0.2690833333;mg-m3;100.0;100;100.0;R;1;43.604508;1.439778
2013/02/25 00:00:00;2013/02/25 23:59:59;ATMO OCCITANIE;FR12A01;MIDI-PYRENEES-TOULOUSE;FR12009;RUE PARGAMINIERES;Urbaine;CO;Trafic;Oui;mesures fixes;Moy. journalière;0.0;0.3465416667;mg-m3;100.0;100;100.0;R;1;43.604508;1.439778
2013/02/26 00:00:00;2013/02/26 23:59:59;ATMO OCCITANIE;FR12A01;MIDI-PYRENEES-TOULOUSE;FR12009;RUE PARGAMINIERES;Urbaine;CO;Trafic;Oui;mesures fixes;Moy. journalière;1.0;0.5559166667;mg-m3;100.0;100;100.0;R;1;43.604508;1.439778
2013/02/27 00:00:00;2013/02/27 23:59:59;ATMO OCCITANIE;FR12A01;MIDI-PYRENEES-TOULOUSE;FR12009;RUE PARGAMINIERES;Urbaine;CO;Trafic;Oui;mesures fixes;Moy. journalière;1.0;0.907625;mg-m3;100.0;100;100.0;R;1;43.604508;1.439778
2013/02/28 00:00:00;2013/02/28 23:59:59;ATMO OCCITANIE;FR12A01;MIDI-PYRENEES-TOULOUSE;FR12009;RUE PARGAMINIERES;Urbaine;CO;Trafic;Oui;mesures fixes;Moy. journalière;1.0;0.5375;mg-m3;100.0;100;100.0;R;1;43.604508;1.439778
2013/03/01 00:00:00;2013/03/01 23:59:59;ATMO OCCITANIE;FR12A01;MIDI-PYRENEES-TOULOUSE;FR12009;RUE PARGAMINIERES;Urbaine;CO;Trafic;Oui;mesures fixes;Moy. journalière;1.0;0.6760416667;mg-m3;100.0;100;100.0;R;1;43.604508;1.439778
2013/03/02 00:00:00;2013/03/02 23:59:59;ATMO OCCITANIE;FR12A01;MIDI-PYRENEES-TOULOUSE;FR12009;RUE PARGAMINIERES;Urbaine;CO;Trafic;Oui;mesures fixes;Moy. journalière;1.0;0.5052083333;mg-m3;100.0;100;100.0;R;1;43.604508;1.439778
2013/03/03 00:00:00;2013/03/03 23:59:59;ATMO OCCITANIE;FR12A01;MIDI-PYRENEES-TOULOUSE;FR12009;RUE PARGAMINIERES;Urbaine;CO;Trafic;Oui;mesures fixes;Moy. journalière;0.0;0.4677083333;mg-m3;100.0;100;100.0;R;1;43.604508;1.439778
2013/03/04 00:00:00;2013/03/04 23:59:59;ATMO OCCITANIE;FR12A01;MIDI-PYRENEES-TOULOUSE;FR12009;RUE PARGAMINIERES;Urbaine;CO;Trafic;Oui;mesures fixes;Moy. journalière;0.0;0.2242916667;mg-m3;100.0;100;100.0;R;1;43.604508;1.439778
2013/03/05 00:00:00;2013/03/05 23:59:59;ATMO OCCITANIE;FR12A01;MIDI-PYRENEES-TOULOUSE;FR12009;RUE PARGAMINIERES;Urbaine;CO;Trafic;Oui;mesures fixes;Moy. journalière;1.0;0.5045;mg-m3;100.0;100;100.0;R;1;43.604508;1.439778
2013/03/06 00:00:00;2013/03/06 23:59:59;ATMO OCCITANIE;FR12A01;MIDI-PYRENEES-TOULOUSE;FR12009;RUE PARGAMINIERES;Urbaine;CO;Trafic;Oui;mesures fixes;Moy. journalière;0.0;0.3833333333;mg-m3;100.0;100;100.0;R;1;43.604508;1.439778
2013/03/07 00:00:00;2013/03/07 23:59:59;ATMO OCCITANIE;FR12A01;MIDI-PYRENEES-TOULOUSE;FR12009;RUE PARGAMINIERES;Urbaine;CO;Trafic;Oui;mesures fixes;Moy. journalière;0.0;0.378125;mg-m3;100.0;100;100.0;R;1;43.604508;1.439778
2013/03/08 00:00:00;2013/03/08 23:59:59;ATMO OCCITANIE;FR12A01;MIDI-PYRENEES-TOULOUSE;FR12009;RUE PARGAMINIERES;Urbaine;CO;Trafic;Oui;mesures fixes;Moy. journalière;0.0;0.434375;mg-m3;100.0;100;100.0;R;1;43.604508;1.439778
2013/03/09 00:00:00;2013/03/09 23:59:59;ATMO OCCITANIE;FR12A01;MIDI-PYRENEES-TOULOUSE;FR12009;RUE PARGAMINIERES;Urbaine;CO;Trafic;Oui;mesures fixes;Moy. journalière;0.0;0.3315833333;mg-m3;100.0;100;100.0;R;1;43.604508;1.439778
2013/03/10 00:00:00;2013/03/10 23:59:59;ATMO OCCITANIE;FR12A01;MIDI-PYRENEES-TOULOUSE;FR12009;RUE PARGAMINIERES;Urbaine;CO;Trafic;Oui;mesures fixes;Moy. journalière;0.0;0.304875;mg-m3;100.0;100;100.0;R;1;43.604508;1.439778
2013/03/11 00:00:00;2013/03/11 23:59:59;ATMO OCCITANIE;FR12A01;MIDI-PYRENEES-TOULOUSE;FR12009;RUE PARGAMINIERES;Urbaine;CO;Trafic;Oui;mesures fixes;Moy. journalière;0.0;0.4385416667;mg-m3;100.0;100;100.0;R;1;43.604508;1.439778
2013/03/12 00:00:00;2013/03/12 23:59:59;ATMO OCCITANIE;FR12A01;MIDI-PYRENEES-TOULOUSE;FR12009;RUE PARGAMINIERES;Urbaine;CO;Trafic;Oui;mesures fixes;Moy. journalière;0.0;0.4322916667;mg-m3;100.0;100;100.0;R;1;43.604508;1.439778
2013/03/13 00:00:00;2013/03/13 23:59:59;ATMO OCCITANIE;FR12A01;MIDI-PYRENEES-TOULOUSE;FR12009;RUE PARGAMINIERES;Urbaine;CO;Trafic;Oui;mesures fixes;Moy. journalière;0.0;0.2916666667;mg-m3;100.0;100;100.0;R;1;43.604508;1.439778
2013/03/14 00:00:00;2013/03/14 23:59:59;ATMO OCCITANIE;FR12A01;MIDI-PYRENEES-TOULOUSE;FR12009;RUE PARGAMINIERES;Urbaine;CO;Trafic;Oui;mesures fixes;Moy. journalière;0.0;0.2375;mg-m3;100.0;100;100.0;R;1;43.604508;1.439778
2013/03/15 00:00:00;2013/03/15 23:59:59;ATMO OCCITANIE;FR12A01;MIDI-PYRENEES-TOULOUSE;FR12009;RUE PARGAMINIERES;Urbaine;CO;Trafic;Oui;mesures fixes;Moy. journalière;0.0;0.3020833333;mg-m3;100.0;100;100.0;R;1;43.604508;1.439778
2013/03/16 00:00:00;2013/03/16 23:59:59;ATMO OCCITANIE;FR12A01;MIDI-PYRENEES-TOULOUSE;FR12009;RUE PARGAMINIERES;Urbaine;CO;Trafic;Oui;mesures fixes;Moy. journalière;0.0;0.3083333333;mg-m3;100.0;100;100.0;R;1;43.604508;1.439778
2013/03/17 00:00:00;2013/03/17 23:59:59;ATMO OCCITANIE;FR12A01;MIDI-PYRENEES-TOULOUSE;FR12009;RUE PARGAMINIERES;Urbaine;CO;Trafic;Oui;mesures fixes;Moy. journalière;0.0;0.2104166667;mg-m3;100.0;100;100.0;R;1;43.604508;1.439778
2013/03/18 00:00:00;2013/03/18 23:59:59;ATMO OCCITANIE;FR12A01;MIDI-PYRENEES-TOULOUSE;FR12009;RUE PARGAMINIERES;Urbaine;CO;Trafic;Oui;mesures fixes;Moy. journalière;0.0;0.32325;mg-m3;100.0;100;100.0;R;1;43.604508;1.439778
2013/03/19 00:00:00;2013/03/19 23:59:59;ATMO OCCITANIE;FR12A01;MIDI-PYRENEES-TOULOUSE;FR12009;RUE PARGAMINIERES;Urbaine;CO;Trafic;Oui;mesures fixes;Moy. journalière;0.0;0.3059166667;mg-m3;100.0;100;100.0;R;1;43.604508;1.439778
2013/03/20 00:00:00;2013/03/20 23:59:59;ATMO OCCITANIE;FR12A01;MIDI-PYRENEES-TOULOUSE;FR12009;RUE PARGAMINIERES;Urbaine;CO;Trafic;Oui;mesures fixes;Moy. journalière;0.0;0.33575;mg-m3;100.0;100;100.0;R;1;43.604508;1.439778
2013/03/21 00:00:00;2013/03/21 23:59:59;ATMO OCCITANIE;FR12A01;MIDI-PYRENEES-TOULOUSE;FR12009;RUE PARGAMINIERES;Urbaine;CO;Trafic;Oui;mesures fixes;Moy. journalière;0.0;0.2149166667;mg-m3;100.0;100;100.0;R;1;43.604508;1.439778
2013/03/22 00:00:00;2013/03/22 23:59:59;ATMO OCCITANIE;FR12A01;MIDI-PYRENEES-TOULOUSE;FR12009;RUE PARGAMINIERES;Urbaine;CO;Trafic;Oui;mesures fixes;Moy. journalière;0.0;0.3277916667;mg-m3;100.0;100;100.0;R;1;43.604508;1.439778
2013/03/23 00:00:00;2013/03/23 23:59:59;ATMO OCCITANIE;FR12A01;MIDI-PYRENEES-TOULOUSE;FR12009;RUE PARGAMINIERES;Urbaine;CO;Trafic;Oui;mesures fixes;Moy. journalière;0.0;0.31875;mg-m3;100.0;100;100.0;R;1;43.604508;1.439778
2013/03/24 00:00:00;2013/03/24 23:59:59;ATMO OCCITANIE;FR12A01;MIDI-PYRENEES-TOULOUSE;FR12009;RUE PARGAMINIERES;Urbaine;CO;Trafic;Oui;mesures fixes;Moy. journalière;0.0;0.2083333333;mg-m3;100.0;100;100.0;R;1;43.604508;1.439778
2013/03/25 00:00:00;2013/03/25 23:59:59;ATMO OCCITANIE;FR12A01;MIDI-PYRENEES-TOULOUSE;FR12009;RUE PARGAMINIERES;Urbaine;CO;Trafic;Oui;mesures fixes;Moy. journalière;0.0;0.3072916667;mg-m3;100.0;100;100.0;R;1;43.604508;1.439778
2013/03/26 00:00:00;2013/03/26 23:59:59;ATMO OCCITANIE;FR12A01;MIDI-PYRENEES-TOULOUSE;FR12009;RUE PARGAMINIERES;Urbaine;CO;Trafic;Oui;mesures fixes;Moy. journalière;0.0;0.4395833333;mg-m3;100.0;100;100.0;R;1;43.604508;1.439778
2013/03/27 00:00:00;2013/03/27 23:59:59;ATMO OCCITANIE;FR12A01;MIDI-PYRENEES-TOULOUSE;FR12009;RUE PARGAMINIERES;Urbaine;CO;Trafic;Oui;mesures fixes;Moy. journalière;0.0;0.3572916667;mg-m3;100.0;100;100.0;R;1;43.604508;1.439778
2013/03/28 00:00:00;2013/03/28 23:59:59;ATMO OCCITANIE;FR12A01;MIDI-PYRENEES-TOULOUSE;FR12009;RUE PARGAMINIERES;Urbaine;CO;Trafic;Oui;mesures fixes;Moy. journalière;0.0;0.2677083333;mg-m3;100.0;100;100.0;R;1;43.604508;1.439778
2013/03/29 00:00:00;2013/03/29 23:59:59;ATMO OCCITANIE;FR12A01;MIDI-PYRENEES-TOULOUSE;FR12009;RUE PARGAMINIERES;Urbaine;CO;Trafic;Oui;mesures fixes;Moy. journalière;0.0;0.3795454545;mg-m3;92.0;100;92.0;R;1;43.604508;1.439778
